id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,magnetic_variation_deg,usage_type,power,associated_airport,power_category
92854,Pitsand_NDB_US,PYC,Pitsand,ndb,290,70.32800293,-149.6349945,67,US,24.002,TERMINAL,LOW,PAKU,High
92855,Point_Reyes_VORTAC_US,PYE,Point Reyes,vortac,113700,38.07979965,-122.8679962,1340,US,14.54,BOTH,HIGH,NA,High
92856,Pageland_NDB_US,PYG,Pageland,ndb,270,34.74499893,-80.33809662,569,US,-7.169,TERMINAL,LOW,NA,High
92857,Perryton_NDB_US,PYX,Perryton,ndb,266,36.41230011,-100.7480011,NA,US,7.024,TERMINAL,LOW,NA,High
92858,Nadym_NDB_RU,PZ,Nadym,ndb,485,65.4803009,72.70330048,NA,RU,20.544,BOTH,HIGH,NA,High
92859,Pietermaritzburg_NDB_ZA,PZ,Pietermaritzburg,ndb,257,-29.70560074,30.44949913,NA,ZA,-23.283,BOTH,MEDIUM,FAPM,High
92860,Portoroz_NDB_SI,PZ,Portoroz,ndb,388,45.47750092,13.61489964,10,SI,2.053,RNAV,LOW,LJPZ,High
92861,Puerto_Esperanza_VOR_PE,PZA,Puerto Esperanza,vor,113900,-9.769080162,-70.70510101,800,PE,-5.223,LO,HIGH,SPEP,High
92862,Puerto_Cabezas_VOR-DME_NI,PZA,Puerto Cabezas,vor-dme,112900,14.04520035,-83.38829803,52,NI,-1.191,BOTH,HIGH,MNPC,High
92863,Puerto_Esperanza_NDB_PE,PZA,Puerto Esperanza,ndb,300,-9.755000114,-70.73829651,NA,PE,-5.209,LO,MEDIUM,SPEP,High
92864,Pecan_VORTAC_US,PZD,Pecan,vortac,116100,31.65519905,-84.29309845,280,US,-3.47,BOTH,HIGH,KABY,High
92865,Rogers_City_NDB_US,PZQ,Rogers City,ndb,215,45.40470123,-83.82029724,665,US,-7.258,TERMINAL,LOW,NA,High
92866,Tadoule_Lake_NDB_CA,Q1,Tadoule Lake,ndb,389,58.70980072,-98.50499725,929,CA,4.212,LO,LOW,CYBQ,High
92867,Grande_Cache_NDB_CA,Q5,Grande Cache,ndb,300,53.91809845,-118.8679962,4117,CA,19.077,LO,LOW,CEQ5,High
92868,Grande_Cache_DME_CA,Q5,Grande Cache,dme,110800,53.91749954,-118.8809967,4145,CA,19.079,LO,LOW,CEQ5,High
92869,Queen_Alia_NDB_JO,QA,Queen Alia,ndb,410,31.73049927,36.09460068,NA,JO,3.417,BOTH,HIGH,OJAI,High
92870,Ekimchan_NDB_RU,QA,Ekimchan,ndb,680,53.13330078,132.8170013,NA,RU,-13.115,BOTH,HIGH,NA,High
92871,Uummannaq_DME_GL,QA,Uummannaq,dme,110150,70.73249817,-52.69620132,172,GL,-39.131,TERMINAL,LOW,BGUQ,High
92872,Queen_Alia_VOR-DME_JO,QAA,Queen Alia,vor-dme,115200,31.74090004,36.15810013,2730,JO,3.418,BOTH,HIGH,OJAI,High
92873,Quebec_NDB_CA,QB,Quebec,ndb,230,46.74980164,-71.46260071,243,CA,-16.565,BOTH,MEDIUM,CYQB,High
92874,Hunshuitang_NDB_CN,QB,Hunshuitang,ndb,443,25.10829926,102.9329987,NA,CN,-1.146,BOTH,MEDIUM,ZPPP,High
92875,The_Pas_NDB_CA,QD,The Pas,ndb,284,53.97859955,-101.0810013,889,CA,7.439,BOTH,MEDIUM,CYQD,High
92876,Heihe_NDB_CN,QD,Heihe,ndb,578,50.09999847,127.3349991,NA,CN,-11.468,BOTH,MEDIUM,NA,High
92877,Knevichi_NDB_RU,QD,Knevichi,ndb,400,43.36669922,132.0679932,NA,RU,-10.006,BOTH,HIGH,UHWW,High
92878,Petrozavodsk_NDB_RU,QD,Petrozavodsk,ndb,340,61.93999863,34.20669937,NA,RU,11.174,TERMINAL,MEDIUM,ULPB,High
92879,Orel_NDB_RU,QD,Orel,ndb,605,52.98329926,36.09999847,NA,RU,8.134,TERMINAL,HIGH,NA,High
92880,Quirindi_NDB_AU,QDI,Quirindi,ndb,386,-31.49279976,150.5240021,NA,AU,11.362,BOTH,LOW,YQDI,High
92881,Queretaro_VOR-DME_MX,QET,Queretaro,vor-dme,113000,20.61750031,-100.1940002,6296,MX,6.231,BOTH,HIGH,MMQT,High
92882,Tyumen_NDB_RU,QF,Tyumen,ndb,315,57.2132988,65.36830139,NA,RU,14.128,TERMINAL,MEDIUM,USTR,High
92883,Windsor_NDB_CA,QG,Windsor,ndb,353,42.31280136,-82.86849976,NA,CA,-7.163,BOTH,LOW,CYQG,High
92884,Watson_Lake_NDB_CA,QH,Watson Lake,ndb,248,60.17689896,-128.845993,NA,CA,24.017,BOTH,MEDIUM,CYQH,High
92885,Pechora_NDB_RU,QH,Pechora,ndb,330,65.12169647,57.13000107,NA,RU,20.206,TERMINAL,MEDIUM,NA,High
92886,Mekele_VOR-DME_ET,QHA,Mekele,vor-dme,116600,13.47280025,39.52470016,7396,ET,2.036,BOTH,HIGH,HAMK,High
92887,Yarmouth_NDB_CA,QI,Yarmouth,ndb,206,43.79339981,-66.12609863,141,CA,-17.536,BOTH,MEDIUM,CYQI,High
92888,Jingning_NDB_CN,QI,Jingning,ndb,162,35.52330017,105.7099991,NA,CN,-2.303,BOTH,HIGH,NA,High
92889,Troitskoye_NDB_RU,QI,Troitskoye,ndb,335,49.45000076,136.5670013,NA,RU,-11.526,BOTH,HIGH,NA,High
92890,Condorcocha_VOR-DME_EC,QIT,Condorcocha,vor-dme,115300,-0.038610999,-78.51139832,11778,EC,-1.429,BOTH,HIGH,SEQU,High
92891,Shenzhen_NDB_CN,QJ,Shenzhen,ndb,253,22.79500008,113.7300034,NA,CN,-2.171,BOTH,MEDIUM,ZGSZ,High
92892,Qijiang_VOR-DME_CN,QJG,Qijiang,vor-dme,112700,29.04669952,106.6529999,1012,CN,-2.044,BOTH,HIGH,NA,High
92893,Kaukey_VOR_KZ,QK,Kaukey,vor,113600,45.26670074,61.76670074,NA,KZ,7.071,BOTH,HIGH,NA,High
92894,Gengma_NDB_CN,QK,Gengma,ndb,322,23.5333004,99.40000153,3760,CN,-0.517,BOTH,MEDIUM,NA,High
92895,Lethbridge_NDB_CA,QL,Lethbridge,ndb,248,49.6053009,-112.8939972,NA,CA,15.18,LO,LOW,CYQL,High
92896,Queen_Alia_(Locator)_NDB_JO,QL,Queen Alia (Locator),ndb,307,31.73530006,36.02690125,2393,JO,3.416,TERMINAL,MEDIUM,NA,High
92897,Quelimane_NDB_MZ,QL,Quelimane,ndb,267,-17.82119942,36.8667984,NA,MZ,-9.575,BOTH,MEDIUM,FQQL,High
92898,Algasovo_NDB_RU,QL,Algasovo,ndb,694,53.68330002,41.68330002,NA,RU,9.413,BOTH,HIGH,NA,High
92899,Camau_NDB_VN,QL,Camau,ndb,305,9.176110268,105.177002,NA,VN,-0.067,BOTH,MEDIUM,NA,High
92900,Machulishchi_NDB_BY,QM,Machulishchi,ndb,458,53.81999969,27.55330086,NA,BY,6.22,TERMINAL,MEDIUM,NA,High
92901,Moncton_NDB_CA,QM,Moncton,ndb,224,46.11000061,-64.58180237,NA,CA,-19.143,BOTH,MEDIUM,CYQM,High
92902,Yanbu_NDB_CN,QM,Yanbu,ndb,423,23.10330009,113.1470032,NA,CN,-2.168,BOTH,MEDIUM,ZGGG,High
92903,Shumerlya_NDB_RU,QM,Shumerlya,ndb,215,55.51670074,46.45000076,NA,RU,11.312,BOTH,HIGH,NA,High
92904,Monjas_Sur_VOR-DME_EC,QMS,Monjas Sur,vor-dme,114800,-0.235556006,-78.47779846,10032,EC,-1.418,BOTH,HIGH,SEQU,High
92905,Nakina_NDB_CA,QN,Nakina,ndb,233,50.18009949,-86.6292038,NA,CA,-6.332,BOTH,MEDIUM,CYQN,High
92906,Qaanaaq_DME_GL,QN,Qaanaaq,dme,108350,77.48739624,-69.3730011,83,GL,-57.244,TERMINAL,HIGH,BGQQ,High
92907,Qianxi_VOR-DME_CN,QNX,Qianxi,vor-dme,113100,27.04170036,106.0299988,4140,CN,-1.463,BOTH,HIGH,NA,High
92908,Aksinyino_NDB_RU,QO,Aksinyino,ndb,732,55.15000153,38.29000092,NA,RU,9.345,BOTH,HIGH,NA,High
92909,Ertang_NDB_CN,QP,Ertang,ndb,213,24.65670013,110.7929993,NA,CN,-2.121,BOTH,MEDIUM,NA,High
92910,Quimper_VOR-DME_FR,QPR,Quimper,vor-dme,117800,47.95729828,-4.184720039,285,FR,-3.142,BOTH,HIGH,LFRQ,High
92911,Iguacu_NDB_BR,QQ,Iguacu,ndb,395,-25.58419991,-54.50249863,NA,BR,-14.18,BOTH,MEDIUM,SBFI,High
92912,Cruz_NDB_BR,QQ,Cruz,ndb,245,-22.82509995,-43.66740036,NA,BR,-21.251,BOTH,MEDIUM,SBSC,High
92913,Comox_NDB_CA,QQ,Comox,ndb,400,49.75389862,-124.9580002,NA,CA,18.54,BOTH,MEDIUM,CYQQ,High
92914,Qaanaaq_NDB_GL,QQ,Qaanaaq,ndb,336,77.47910309,-69.32589722,NA,GL,-57.221,BOTH,LOW,BGQQ,High
92915,Vadodara_VOR-DME_IN,QQZ,Vadodara,vor-dme,117300,22.33279991,73.22509766,123,IN,-0.188,BOTH,HIGH,VABO,High
92916,Regina_NDB_CA,QR,Regina,ndb,290,50.36970139,-104.572998,NA,CA,10.299,BOTH,LOW,CYQR,High
92917,Quetta_VOR-DME_PK,QT,Quetta,vor-dme,114700,30.29700089,66.8891983,5142,PK,1.36,BOTH,HIGH,OPQT,High
92918,Thunder_Bay_NDB_CA,QT,Thunder Bay,ndb,332,48.34669876,-89.43370056,NA,CA,-3.046,BOTH,MEDIUM,CYQT,High
92919,Godthab_Nuuk_NDB_GL,QT,Godthab/Nuuk,ndb,258,64.3443985,-51.58190155,NA,GL,-31.423,BOTH,LOW,BGGH,High
92920,Quetta_NDB_PK,QT,Quetta,ndb,348,30.25,66.9332962,5142,PK,1.351,TERMINAL,LOW,OPQT,High
92921,Belokholunitsky_NDB_RU,QT,Belokholunitsky,ndb,630,58.88330078,50.86669922,NA,RU,14.227,BOTH,HIGH,NA,High
92922,Qatraneh_VOR-DME_JO,QTR,Qatraneh,vor-dme,112900,31.24839973,36.05950165,2627,JO,3.386,BOTH,HIGH,NA,High
92923,Grande_Prairie_NDB_CA,QU,Grande Prairie,ndb,221,55.13779831,-118.814003,NA,CA,19.376,BOTH,MEDIUM,CYQU,High
92924,Qunfidah_VOR-DME_SA,QUN,Qunfidah,vor-dme,113300,19.36969948,41.0746994,120,SA,2.265,BOTH,HIGH,NA,High
92926,North_Battleford_NDB_CA,QW,North Battleford,ndb,302,52.80390167,-108.3349991,NA,CA,13.338,BOTH,LOW,CYQW,High
92927,Gander_NDB_CA,QX,Gander,ndb,280,48.96440125,-54.66820145,496,CA,-21.103,BOTH,MEDIUM,CYQX,High
92928,Sydney_NDB_CA,QY,Sydney,ndb,263,46.21149826,-59.9756012,NA,CA,-20.013,BOTH,MEDIUM,CYQY,High
92929,Qayyarah_West_TACAN_IQ,QYW,Qayyarah West,tacan,112500,35.76720047,43.12519836,749,IQ,4.191,BOTH,HIGH,ORQW,High
92930,Vadodara_NDB_IN,QZ,Vadodara,ndb,304,22.33480072,73.20929718,NA,IN,-0.188,BOTH,MEDIUM,VABO,High
92931,Rio_Cuarto_NDB_AR,R,Rio Cuarto,ndb,305,-33.11169815,-64.27500153,1381,AR,-2.306,TERMINAL,LOW,NA,High
92932,La_Paz_NDB_BO,R,La Paz,ndb,330,-16.51180077,-68.22000122,NA,BO,-5.399,TERMINAL,LOW,NA,High
92933,Cochabamba_NDB_BO,R,Cochabamba,ndb,402,-17.39940071,-66.26460266,NA,BO,-7.041,TERMINAL,LOW,SLCB,High
92934,Varna_NDB_BG,R,Varna,ndb,375,43.22930145,27.85659981,NA,BG,4.253,TERMINAL,LOW,LBWN,High
92935,Diego_Aracena_NDB_CL,R,Diego Aracena,ndb,298,-20.51300049,-70.18009949,NA,CL,-2.414,TERMINAL,LOW,SCDA,High
92936,Arica_NDB_CL,R,Arica,ndb,305,-18.37170029,-70.34719849,NA,CL,-3.171,TERMINAL,MEDIUM,SCAR,High
92937,Antofagasta_NDB_CL,R,Antofagasta,ndb,305,-23.47019958,-70.44850159,NA,CL,-1.199,TERMINAL,MEDIUM,SCFA,High
92938,Romeo_NDB_CO,R,Romeo,ndb,274,4.676109791,-74.10250092,8445,CO,-5.372,TERMINAL,MEDIUM,SKBO,High
92939,Guayaquil_NDB_EC,R,Guayaquil,ndb,315,-2.132780075,-79.86889648,NA,EC,-0.23,LO,LOW,SEGU,High
92940,Parnu_NDB_EE,R,Parnu,ndb,376,58.43579865,24.4958992,NA,EE,6.312,TERMINAL,LOW,EEPU,High
92941,Ceske_Budejovice_NDB_CZ,R,Ceske Budejovice,ndb,830,48.94630051,14.45820045,NA,CZ,2.23,TERMINAL,MEDIUM,LKCS,High
92942,Budapest_NDB_HU,R,Budapest,ndb,381,47.41690063,19.30360031,NA,HU,3.244,TERMINAL,LOW,NA,High
92943,Karaganda_NDB_KZ,R,Karaganda,ndb,618,49.65790176,73.3022995,NA,KZ,8.161,BOTH,MEDIUM,NA,High
92944,Chernivtsi_NDB_UA,R,Chernivtsi,ndb,509,48.24129868,26.01490021,NA,UA,4.542,TERMINAL,LOW,UKLN,High
92945,Kharkiv_NDB_UA,R,Kharkiv,ndb,678,49.92459869,36.26300049,NA,UA,7.156,BOTH,HIGH,UKHH,High
92946,Dnipropetrovsk_NDB_UA,R,Dnipropetrovsk,ndb,687,48.35699844,35.13169861,NA,UA,6.363,TERMINAL,LOW,NA,High
92947,Thetford_Mines_NDB_CA,R1,Thetford Mines,ndb,275,46.04560089,-71.26789856,1408,CA,-16.433,LO,LOW,CSM3,High
92948,Pukatawagan_NDB_CA,R5,Pukatawagan,ndb,367,55.74919891,-101.2610016,958,CA,7.536,LO,MEDIUM,CZFG,High
92949,Ceske_Budejovice_NDB_CZ,RA,Ceske Budejovice,ndb,402,48.94630051,14.5152998,NA,CZ,2.239,TERMINAL,MEDIUM,LKCS,High
92950,Raufarhofn_NDB_IS,RA,Raufarhofn,ndb,410,66.45030212,-15.95440006,NA,IS,-14.443,BOTH,LOW,BIRG,High
92951,Manyani_NDB_KE,RA,Manyani,ndb,398,-3.102440119,38.50090027,NA,KE,-0.427,BOTH,MEDIUM,NA,High
92952,Rene_Mouawad_NDB_LB,RA,Rene Mouawad,ndb,450,34.59899902,36.08300018,NA,LB,4.015,BOTH,MEDIUM,OLKA,High
92953,Rand_NDB_ZA,RA,Rand,ndb,338,-26.42399979,28.26379967,NA,ZA,-18.12,BOTH,MEDIUM,FAGM,High
92954,Lungtang_NDB_TW,RA,Lungtang,ndb,202,24.86170006,121.2529984,NA,TW,-3.382,TERMINAL,LOW,RCDI,High
92955,Ranch_NDB_US,RA,Ranch,ndb,254,43.96480179,-102.9990005,2994,US,8.498,TERMINAL,MEDIUM,KRAP,High
92956,Paser_NDB_US,RA,Paser,ndb,206,42.68249893,-87.89949799,710,US,-3.034,TERMINAL,LOW,NA,High
92957,Rabinal_VOR-DME_GT,RAB,Rabinal,vor-dme,116100,15.00860023,-90.47029877,4925,GT,2.311,BOTH,HIGH,NA,High
92958,Rafha_VOR-DME_SA,RAF,Rafha,vor-dme,116800,29.6201992,43.4980011,1460,SA,3.194,BOTH,HIGH,OERF,High
92959,Rafsanjan_NDB-DME_IR,RAF,Rafsanjan,ndb-dme,260,30.30270004,56.05559921,5298,IR,2.247,BOTH,HIGH,OIKR,High
92960,Rajshahi_VOR_BD,RAJ,Rajshahi,vor,114600,24.44000053,88.61499786,64,BD,-0.231,BOTH,HIGH,VGRJ,High
92961,Rakovnik_NDB_CZ,RAK,Rakovnik,ndb,386,50.097099300000004,13.69069958,NA,CZ,2.13,BOTH,HIGH,LKRK,High
92962,Riverside_VOR_US,RAL,Riverside,vor,112400,33.95199966,-117.4489975,762,US,12.564,TERMINAL,LOW,KRAL,High
92963,Ramme_VOR-DME_DK,RAM,Ramme,vor-dme,111850,56.47840118,8.18735981,60,DK,0.182,RNAV,HIGH,NA,High
92964,Rangiroa_VOR-DME_PF,RAN,Rangiroa,vor-dme,112300,-14.95040035,-147.673996,40,PF,12.024,BOTH,HIGH,NTTG,High
92965,Ranong_VOR-DME_TH,RAN,Ranong,vor-dme,113400,9.778659821,98.58390045,57,TH,-0.347,BOTH,HIGH,VTSR,High
92966,Ranta_NDB_FI,RAN,Ranta,ndb,392,61.01850128,28.01569939,NA,FI,8.332,LO,LOW,EFLP,High
92967,Rapid_City_VORTAC_US,RAP,Rapid City,vortac,112300,43.97600174,-103.012001,3160,US,8.503,BOTH,HIGH,KRCA,High
92968,Ras_Mishab_VORTAC_SA,RAS,Ras Mishab,vortac,116400,28.07789993,48.61470032,13,SA,2.418,TERMINAL,LOW,OERM,High
92969,Ravine_VORTAC_US,RAV,Ravine,vortac,114600,40.55339813,-76.59940338,1750,US,-11.288,BOTH,MEDIUM,NA,High
92970,Ras_Al_Khaimah_VOR-DME_AE,RAV,Ras Al Khaimah,vor-dme,113600,25.5883007,55.94639969,149,AE,1.308,BOTH,HIGH,OMRK,High
92971,Rand_VOR-DME_ZA,RAV,Rand,vor-dme,117700,-26.24539948,28.15449905,5570,ZA,-17.552,BOTH,HIGH,FAGM,High
92972,Resolute_Bay_NDB_CA,RB,Resolute Bay,ndb,350,74.74690247,-94.99500275,NA,CA,-31.269,BOTH,HIGH,CYRB,High
92973,Eda_NDB_JP,RB,Eda,ndb,357,35.55970001,139.5410004,NA,JP,-6.546,BOTH,MEDIUM,NA,High
92974,Richards_Bay_NDB_ZA,RB,Richards Bay,ndb,337,-28.7602005,32.07730103,30,ZA,-22.508,BOTH,MEDIUM,FARB,High
92975,Orebro_NDB_SE,RB,Orebro,ndb,375,59.13399887,15.00300026,NA,SE,3.002,BOTH,HIGH,ESOE,High
92976,Robinson_VOR-DME_US,RBA,Robinson,vor-dme,108200,39.85079956,-95.42310333,1126,US,3.305,LO,MEDIUM,NA,High
92977,Branco_VOR-DME_BR,RBC,Branco,vor-dme,114200,-9.871829987,-67.89530182,633,BR,-7.348,BOTH,HIGH,SBRB,High
92978,Branco_NDB_BR,RBC,Branco,ndb,355,-9.863109589,-67.89710236,633,BR,-7.348,BOTH,MEDIUM,SBRB,High
92979,Redbird_NDB_US,RBD,Redbird,ndb,287,32.67689896,-96.87110138,670,US,4.426,TERMINAL,MEDIUM,NA,High
92980,Rebun_VOR-DME_JP,RBE,Rebun,vor-dme,116200,45.4510994,141.0390015,217,JP,-10.017,BOTH,HIGH,NA,High
92981,Rock_Co_NDB_US,RBE,Rock Co,ndb,341,42.57360077,-99.57779694,2345,US,6.276,TERMINAL,LOW,NA,High
92982,Rabigh_VOR-DME_SA,RBG,Rabigh,vor-dme,116800,22.79190063,39.09719849,58,SA,2.512,BOTH,HIGH,OERB,High
92983,Roseburg_VOR-DME_US,RBG,Roseburg,vor-dme,108200,43.18239975,-123.3519974,1320,US,16.262,BOTH,MEDIUM,NA,High
92984,Rajbiraj_NDB_NP,RBJ,Rajbiraj,ndb,306,26.52000046,86.73809814,100,NP,-0.057,BOTH,LOW,VNRB,High
92985,Robles_NDB_US,RBJ,Robles,ndb,220,32.07400131,-111.3600006,2607,US,11.048,TERMINAL,LOW,NA,High
92986,Red_Bluff_VORTAC_US,RBL,Red Bluff,vortac,115700,40.09889984,-122.2360001,322,US,15.193,BOTH,HIGH,KRBL,High
92987,Rabinal_NDB_GT,RBN,Rabinal,ndb,313,15.01140022,-90.46929932,4925,GT,2.311,BOTH,MEDIUM,NA,High
92988,Robledillo_VOR-DME_ES,RBO,Robledillo,vor-dme,113950,40.85390091,-3.246629953,3119,ES,-2.092,BOTH,HIGH,NA,High
92989,Rurrenabaque_NDB_BO,RBQ,Rurrenabaque,ndb,330,-14.50430012,-67.4598999,NA,BO,-6.512,BOTH,MEDIUM,NA,High
92990,Roberts_VOR-DME_US,RBS,Roberts,vor-dme,116800,40.58169937,-88.16429901,780,US,-2.238,BOTH,MEDIUM,NA,High
92991,Riberalta_VOR_BO,RBT,Riberalta,vor,113700,-11.02070045,-66.10150146,NA,BO,-8.462,LO,MEDIUM,SLRI,High
92992,Rambouillet_VOR-DME_FR,RBT,Rambouillet,vor-dme,114700,48.65390015,1.994220018,577,FR,-1.106,BOTH,HIGH,NA,High
92993,Rabat_VOR-DME_MA,RBT,Rabat,vor-dme,116500,34.04999924,-6.746389866,325,MA,-3.003,BOTH,HIGH,GMME,High
92994,Rambu_NDB_NO,RBU,Rambu,ndb,352,62.5060997,11.55690002,2025,NO,1.35,RNAV,MEDIUM,ENRO,High
92995,Robbinsville_VORTAC_US,RBV,Robbinsville,vortac,113800,40.20240021,-74.49500275,250,US,-12.437,BOTH,HIGH,KNEL,High
92996,Richards_Bay_VOR-DME_ZA,RBV,Richards Bay,vor-dme,113000,-28.74069977,32.09349823,93,ZA,-22.496,BOTH,HIGH,FARB,High
92997,Walterboro_NDB_US,RBW,Walterboro,ndb,221,32.92580032,-80.64019775,98,US,-6.397,TERMINAL,LOW,NA,High
92998,Wright_Brothers_VOR-DME_US,RBX,Wright Brothers,vor-dme,111600,35.92050171,-75.69689941,10,US,-10.447,LO,LOW,KMQI,High
92999,Parnu_NDB_EE,RC,Parnu,ndb,425,58.49079895,24.57159996,NA,EE,6.336,LO,MEDIUM,EEPU,High
93000,Ranchi_NDB_IN,RC,Ranchi,ndb,285,23.31699944,85.32180023,NA,IN,-0.26,BOTH,MEDIUM,VERC,High
93001,Makhtaly_NDB_KZ,RC,Makhtaly,ndb,193,40.98329926,68.23329926,NA,KZ,4.498,BOTH,MEDIUM,NA,High
93002,Ruacana_NDB_NA,RC,Ruacana,ndb,345,-17.41799927,14.37310028,3765,NA,-10.027,BOTH,MEDIUM,FYRC,High
93003,Kwekwe_NDB_ZW,RC,Kwekwe,ndb,385,-18.93519974,29.80470085,NA,ZW,-9.154,BOTH,HIGH,NA,High
93004,Ellsworth_TACAN_US,RCA,Ellsworth,tacan,108800,44.13899994,-103.1019974,3200,US,8.545,BOTH,MEDIUM,KRCA,High
93005,Reggio_Calabria_VOR-DME_IT,RCA,Reggio Calabria,vor-dme,111000,38.07580185,15.64550018,55,IT,2.098,BOTH,MEDIUM,LICR,High
93006,Reggio_Calabria_NDB_IT,RCA,Reggio Calabria,ndb,325,38.01290131,15.65030003,NA,IT,2.096,LO,LOW,LICR,High
93007,Ronchi_VOR-DME_IT,RCH,Ronchi,vor-dme,114200,45.82979965,13.48029995,61,IT,2.04,LO,HIGH,LIPQ,High
93008,Rochester_NDB_GB,RCH,Rochester,ndb,369,51.35380173,0.503666997,NA,GB,-2.016,TERMINAL,LOW,EGTO,High
93009,Rio Claro_NDB_BR,RCL,Rio Claro,ndb,280,-22.430869,-47.565543,NA,BR,-20.8,BOTH,MEDIUM,SDRK,High
93010,Rusk_County_NDB_US,RCX,Rusk County,ndb,356,45.50180054,-91.00109863,1241,US,-0.526,TERMINAL,LOW,NA,High
93011,Roscoe_NDB_US,RCZ,Roscoe,ndb,375,34.85269928,-79.6937027,350,US,-7.461,LO,LOW,NA,High
93012,Miranda_NDB_NZ,RD,Miranda,ndb,314,-37.19380188,175.298996,NA,NZ,19.377,BOTH,LOW,NA,High
93013,Bazarnye_Mataki_NDB_RU,RD,Bazarnye Mataki,ndb,445,54.88330078,49.91669846,NA,RU,11.446,BOTH,HIGH,NA,High
93014,Murmansk_NDB_RU,RD,Murmansk,ndb,635,68.74330139,32.81829834,NA,RU,13.451,TERMINAL,MEDIUM,ULMM,High
93015,Yeniseysk_NDB_RU,RD,Yeniseysk,ndb,253,58.46670151,92.11830139,NA,RU,5.509,TERMINAL,HIGH,NA,High
93016,Rand_NDB_ZA,RD,Rand,ndb,308,-26.31410027,28.08979988,5268,ZA,-17.597,BOTH,MEDIUM,FAGM,High
93017,Rivne_NDB_UA,RD,Rivne,ndb,330,50.61640167,26.13150024,NA,UA,5.211,TERMINAL,LOW,UKLR,High
93018,Bodey_NDB_US,RD,Bodey,ndb,411,44.30799866,-121.0189972,3009,US,16.211,LO,MEDIUM,KRDM,High
93019,Lassn_NDB_US,RD,Lassn,ndb,367,40.39279938,-122.2949982,NA,US,15.271,TERMINAL,LOW,KRDD,High
93020,Greon_NDB_US,RD,Greon,ndb,382,35.7969017,-78.88269806,NA,US,-8.342,TERMINAL,LOW,NA,High
93021,Shapp_NDB_US,RD,Shapp,ndb,356,40.30649948,-75.94960022,NA,US,-11.502,TERMINAL,LOW,KRDG,High
93022,Rangiroa_DME_PF,RD,Rangiroa,dme,115300,-14.95040035,-147.673996,40,PF,12.024,BOTH,HIGH,NTTG,High
93023,Redding_VOR-DME_US,RDD,Redding,vor-dme,108400,40.50460052,-122.2919998,490,US,15.286,LO,LOW,KRDD,High
93024,Rede_VOR-DME_BR,RDE,Rede,vor-dme,116700,-23.89100075,-46.52819824,2215,BR,-19.533,BOTH,HIGH,NA,High
93025,Roding_VOR-DME_DE,RDG,Roding,vor-dme,114700,49.04029846,12.52649975,2172,DE,1.5,BOTH,HIGH,EDMS,High
93026,Red_Oak_NDB_US,RDK,Red Oak,ndb,230,41.01610184,-95.25330353,1040,US,3.185,LO,LOW,NA,High
93027,Redhill_NDB_GB,RDL,Redhill,ndb,343,51.21609879,-0.140380993,NA,GB,-2.146,LO,LOW,EGKR,High
93028,Red_River_TACAN_US,RDR,Red River,tacan,116400,47.9571991,-97.40579987,951,US,4.356,BOTH,HIGH,KRDR,High
93029,Rodos_VOR-DME_GR,RDS,Rodos,vor-dme,115800,36.34109879,28.08250046,1553,GR,3.386,BOTH,HIGH,LGRP,High
93030,Raleigh-Durham_VORTAC_US,RDU,Raleigh-Durham,vortac,117200,35.87250137,-78.78330231,429,US,-8.395,BOTH,HIGH,KRDU,High
93031,Rand_NDB_ZA,RDW,Rand,ndb,288,-26.26740074,28.16270065,5308,ZA,-17.572,BOTH,LOW,FAGM,High
93032,Sardy_TACAN_US,RDY,Sardy,tacan,114300,39.2132988,-106.8580017,8000,US,10.279,BOTH,MEDIUM,NA,High
93033,Reao_NDB_PF,RE,Reao,ndb,328,-18.4666996,-136.4329987,15,PF,12.598,TERMINAL,MEDIUM,NTGE,High
93034,Reykjanesskoli_NDB_IS,RE,Reykjanesskoli,ndb,316,65.92639923,-22.43169975,NA,IS,-18.235,BOTH,LOW,BIRS,High
93035,Namrole_NDB_ID,RE,Namrole,ndb,236,-3.850059986,126.6989975,7,ID,1.587,BOTH,MEDIUM,WAPG,High
93036,Pyeongtaek_NDB_KR,RE,Pyeongtaek,ndb,381,36.96149826,127.0299988,38,KR,-7.375,BOTH,MEDIUM,RKSG,High
93037,Roi_Et_NDB_TH,RE,Roi Et,ndb,319,16.11070061,103.7779999,NA,TH,-0.4,BOTH,MEDIUM,VTUV,High
93038,Riberalta_NDB_BO,REA,Riberalta,ndb,370,-11.008055,-66.073889,NA,BO,-8.5,LO,MEDIUM,SLRI,High
93039,Recife_VOR-DME_BR,REC,Recife,vor-dme,116900,-8.136590004,-34.94400024,33,BR,-22.238,BOTH,HIGH,SBRF,High
93040,Revloc_VOR-DME_US,REC,Revloc,vor-dme,110600,40.54650116,-78.74700165,2340,US,-9.578,LO,MEDIUM,NA,High
93041,Reksten_NDB_NO,REK,Reksten,ndb,379,61.56290054,4.849319935,10,NO,-1.381,BOTH,MEDIUM,ENFL,High
93042,Reims_VORTAC_FR,REM,Reims,vortac,112300,49.31159973,4.045360088,335,FR,-0.345,BOTH,HIGH,LFSR,High
93043,Rennes_VOR-DME_FR,REN,Rennes,vor-dme,109250,48.06919861,-1.741670012,126,FR,-2.225,BOTH,HIGH,LFRN,High
