id.x,filename,ident,name.x,type.x,frequency_khz,latitude_deg.x,longitude_deg.x,elevation_ft.x,iso_country.x,magnetic_variation_deg,usage_type,power,associated_airport,power_category,id.y,type.y,name.y,latitude_deg.y,longitude_deg.y,elevation_ft.y,continent,iso_country.y,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,x16,x17,x18,airport_type,airport_size,latitude,longitude,distance_from_dc,is_critical_navaid
94563,Tirana_NDB_AL,TR,Tirana,ndb,290,41.46319962,19.71409988,89,AL,3.005,BOTH,HIGH,LATI,High,3972,large_airport,Tirana International Airport Mother Teresa,41.41469955,19.72060013,126,EU,AL,AL-11,Tirana,yes,LATI,TIA,NA,NA,NA,NA,large_airport,Other,41.46319962,19.71409988,96.7847566088648,FALSE
94564,Ternate_NDB_ID,TR,Ternate,ndb,265,0.830797017,127.3789978,49,ID,1.234,BOTH,MEDIUM,WAMT,High,26773,medium_airport,Sultan Babullah Airport,0.831012,127.381611,49,AS,ID,ID-MU,Sango,yes,WAEE,TTE,NA,NA,NA,NA,medium_airport,Other,0.830797017,127.3789978,207.93189206445425,FALSE
94565,Tiruchirappalli_NDB_IN,TR,Tiruchirappalli,ndb,307,10.74989986,78.68840027,NA,IN,-2.095,BOTH,MEDIUM,VOTR,High,26628,medium_airport,Tiruchirappalli International Airport,10.766223,78.71774,288,AS,IN,IN-TN,Tiruchirappalli,yes,VOTR,TRZ,NA,NA,NA,NA,medium_airport,Other,10.74989986,78.68840027,158.25044295469036,FALSE
94566,Turgay_NDB_KZ,TR,Turgay,ndb,494,49.63330078,63.48329926,NA,KZ,9.18,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.63330078,63.48329926,140.92897373504434,FALSE
94567,Trencin_NDB_SK,TR,Trencin,ndb,338,48.86109924,17.94169998,NA,SK,3.132,TERMINAL,LOW,LZTN,High,4622,small_airport,Trenčín Airfield,48.865002,17.9923,676,EU,SK,SK-TC,Trenčín,no,LZTN,NA,NA,NA,NA,NA,small_airport,Small,48.86109924,17.94169998,95.49876734409156,FALSE
94568,Tor_NDB_NO,TR,Tor,ndb,375,56.64139938,3.325560093,NA,NO,-1.408,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.64139938,3.325560093,82.29597086035629,FALSE
94569,Turan_NDB_RU,TR,Turan,ndb,980,52.16669846,93.91670227,NA,RU,2.342,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.16669846,93.91670227,171.46704764618798,FALSE
94570,Trang_NDB_TH,TR,Trang,ndb,248,7.511829853,99.62010193,NA,TH,-0.26,BOTH,LOW,VTST,High,26677,medium_airport,Trang Airport,7.50874,99.6166,67,AS,TH,TH-92,Trang,yes,VTST,TST,NA,NA,NA,NA,medium_airport,Other,7.511829853,99.62010193,179.42509745730436,FALSE
94571,Trypillia_NDB_UA,TR,Trypillia,ndb,745,50.11640167,30.76490021,NA,UA,6.148,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.11640167,30.76490021,108.38299834658335,FALSE
94572,Mocca_NDB_US,TR,Mocca,ndb,299,36.55540085,-82.31800079,NA,US,-6.15,TERMINAL,LOW,KTRI,High,3928,medium_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Blountville,yes,KTRI,TRI,TRI,NA,NA,NA,medium_airport,Other,36.55540085,-82.31800079,5.781088547676755,FALSE
94573,Tr_DME_AL,TR,Tr,dme,117700,41.41830063,19.71170044,NA,AL,3.002,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.41830063,19.71170044,96.78118264142444,TRUE
94574,Trasadingen_VOR-DME_CH,TRA,Trasadingen,vor-dme,114300,47.6894989,8.43694973,1850,CH,0.492,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6894989,8.43694973,85.92384861978404,FALSE
94575,Treblo_VOR_PL,TRB,Treblo,vor,115400,54.21060181,17.07329941,NA,PL,3.237,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.21060181,17.07329941,95.34633574473786,FALSE
94576,Tiaret_VOR-DME_DZ,TRB,Tiaret,vor-dme,116300,35.34780121,1.514999986,2902,DZ,-0.387,BOTH,HIGH,DAOB,High,2065,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,3245,AF,DZ,DZ-14,Tiaret,no,DAOB,TID,NA,NA,NA,NA,medium_airport,Other,35.34780121,1.514999986,78.63250162087432,FALSE
94577,Tiaret_NDB_DZ,TRB,Tiaret,ndb,389,35.34579849,1.500560045,NA,DZ,-0.369,BOTH,LOW,DAOB,High,2065,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,3245,AF,DZ,DZ-14,Tiaret,no,DAOB,TID,NA,NA,NA,NA,medium_airport,Other,35.34579849,1.500560045,78.61816718186327,FALSE
94578,Rio_Cuarto_VOR_AR,TRC,Rio Cuarto,vor,114200,-33.09220123,-64.26499939,1378,AR,-2.318,BOTH,HIGH,SAOC,High,5796,medium_airport,Area De Material Airport,-33.08509827,-64.26129913,1380,SA,AR,AR-X,Rio Cuarto,no,SAOC,RCU,TRC,NA,NA,NA,medium_airport,Other,-33.09220123,-64.26499939,73.12342458248413,FALSE
94579,Torreon_VOR-DME_MX,TRC,Torreon,vor-dme,116400,25.56399918,-103.4079971,3688,MX,7.424,BOTH,HIGH,MMTC,High,4755,medium_airport,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,3688,NA,MX,MX-COA,Torreón,yes,MMTC,TRC,NA,NA,NA,NA,medium_airport,Other,25.56399918,-103.4079971,29.55462350260069,FALSE
94580,Trelew_VOR-DME_AR,TRE,Trelew,vor-dme,115100,-43.20249939,-65.24720001,141,AR,4.084,BOTH,HIGH,SAVT,High,5827,medium_airport,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,141,SA,AR,AR-U,Rawson,yes,SAVT,REL,TRE,NA,NA,NA,medium_airport,Other,-43.20249939,-65.24720001,82.9517917815545,FALSE
94581,Tottori_VOR-DME_JP,TRE,Tottori,vor-dme,110200,35.52730179,134.1649933,115,JP,-7.231,BOTH,LOW,RJOR,High,5599,medium_airport,Tottori Sand Dunes Conan Airport,35.530102,134.167007,65,AS,JP,JP-31,Tottori,yes,RJOR,TTJ,NA,NA,NA,NA,medium_airport,Other,35.52730179,134.1649933,211.2289360987612,FALSE
94582,Taree_NDB_AU,TRE,Taree,ndb,371,-31.88949966,152.5090027,NA,AU,12.204,BOTH,HIGH,YTRE,High,27161,medium_airport,Taree Airport,-31.888599,152.514008,38,OC,AU,AU-NSW,Taree,yes,YTRE,TRO,NA,NA,NA,NA,medium_airport,Other,-31.88949966,152.5090027,240.21551600407938,FALSE
94583,Treviso_NDB_IT,TRE,Treviso,ndb,302,45.62250137,12.09560013,NA,IT,1.452,LO,LOW,LIPH,High,4355,medium_airport,Treviso-Sant'Angelo Airport,45.648399,12.1944,59,EU,IT,IT-34,Treviso,yes,LIPH,TSF,TV01,NA,NA,NA,medium_airport,Other,45.62250137,12.09560013,89.3851097885681,FALSE
94584,Turaif_VOR-DME_SA,TRF,Turaif,vor-dme,116100,31.69330025,38.73469925,2808,SA,3.433,BOTH,HIGH,OETR,High,5125,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803,AS,SA,SA-08,Turaif,yes,OETR,TUI,NA,NA,NA,NA,medium_airport,Other,31.69330025,38.73469925,115.996135894717,FALSE
94585,Tyrifjord_NDB_NO,TRF,Tyrifjord,ndb,352,59.92919922,10.26930046,NA,NO,1.008,RNAV,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.92919922,10.26930046,89.80143144720681,FALSE
94586,Trinidad_VOR-DME_BO,TRI,Trinidad,vor-dme,115900,-14.79909992,-64.93840027,509,BO,-8.523,BOTH,HIGH,SLTR,High,6191,medium_airport,Teniente Av. Jorge Henrich Arauz Airport,-14.81869984,-64.91799927,509,SA,BO,BO-B,Trinidad,no,SLTR,TDD,NA,NA,NA,NA,medium_airport,Other,-14.79909992,-64.93840027,55.052160237485715,FALSE
94587,Trogir_NDB_HR,TRI,Trogir,ndb,378,43.49679947,16.22249985,167,HR,2.322,LO,MEDIUM,LDSP,High,3991,medium_airport,Split Airport,43.53889847,16.29800034,79,EU,HR,HR-17,Split,yes,LDSP,SPU,NA,NA,NA,NA,medium_airport,Other,43.49679947,16.22249985,93.37226613763427,FALSE
94588,Piarco_NDB_TT,TRI,Piarco,ndb,382,10.5934,-61.42210007,57,TT,-14.129,BOTH,MEDIUM,TTPP,High,6410,medium_airport,Piarco International Airport,10.5954,-61.3372,58,NA,TT,TT-TUP,Port of Spain,yes,TTPP,POS,NA,NA,NA,NA,medium_airport,Other,10.5934,-61.42210007,32.33408800776555,FALSE
94589,Tarakan_VOR-DME_ID,TRK,Tarakan,vor-dme,116600,3.325609922,117.5619965,20,ID,0.396,BOTH,HIGH,WALR,High,26762,medium_airport,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,23,AS,ID,ID-KU,Tarakan,yes,WAQQ,TRK,TRK,NA,NA,NA,medium_airport,Other,3.325609922,117.5619965,197.8251249753088,FALSE
94590,Alcantarilla_TACAN_ES,TRL,Alcantarilla,tacan,116600,37.9510994,-1.229169965,243,ES,-1.244,BOTH,MEDIUM,LERI,High,4027,medium_airport,Alcantarilla Air Base,37.951099,-1.23032,250,EU,ES,ES-MC,Alcantarilla,no,LERI,NA,NA,NA,NA,NA,medium_airport,Other,37.9510994,-1.229169965,75.8137590508264,FALSE
94591,Tripolis_VOR-DME_GR,TRL,Tripolis,vor-dme,116200,37.40269852,22.33959961,3429,GR,3.036,BOTH,HIGH,LGTP,High,4292,small_airport,Tripolis Airport,37.5306015,22.40360069,2113,EU,GR,GR-J,Trípoli,no,LGTP,NA,NA,NA,NA,NA,small_airport,Small,37.40269852,22.33959961,99.38788758918086,FALSE
94592,Troll_DME_NO,TRL,Troll,dme,116100,60.64519882,3.723870039,309,NO,-2.038,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.64519882,3.723870039,83.63517543468515,FALSE
94593,Thermal_VORTAC_US,TRM,Thermal,vortac,116200,33.62810135,-116.1600037,-87,US,12.34,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.62810135,-116.1600037,39.4776661630014,FALSE
94594,Terminal_TACAN_PT,TRM,Terminal,tacan,116200,38.76039886,-27.09259987,172,PT,-10.476,BOTH,LOW,LPLA,High,4451,medium_airport,Lajes Airport,38.761799,-27.090799,180,EU,PT,PT-20,Praia da Vitória,yes,LPLA,TER,NA,NA,NA,NA,medium_airport,Other,38.76039886,-27.09259987,49.944515875621654,FALSE
94595,Tres_Marias_VOR-DME_BR,TRM,Tres Marias,vor-dme,114700,-18.20319939,-45.45700073,2835,BR,-21.122,BOTH,HIGH,SNAS,High,274,small_airport,Três Marias Airport,-18.22240067,-45.18899918,2579,SA,BR,BR-MG,Três Marias,no,SNAS,NA,SNAS,NA,NA,NA,small_airport,Small,-18.20319939,-45.45700073,65.26015443123514,FALSE
94596,Trondheim_VOR-DME_NO,TRM,Trondheim,vor-dme,112500,63.52590179,10.89009953,1954,NO,1.153,RNAV,HIGH,ENVA,High,2601,large_airport,"Trondheim Airport, Værnes",63.457802,10.924,56,EU,NO,NO-50,Trondheim,yes,ENVA,TRD,NA,NA,NA,NA,large_airport,Other,63.52590179,10.89009953,91.30847564259065,FALSE
94597,Tirana_VOR-DME_AL,TRN,Tirana,vor-dme,117700,41.41609955,19.71820068,125,AL,3.003,BOTH,HIGH,LATI,High,3972,large_airport,Tirana International Airport Mother Teresa,41.41469955,19.72060013,126,EU,AL,AL-11,Tirana,yes,LATI,TIA,NA,NA,NA,NA,large_airport,Other,41.41609955,19.71820068,96.78762361246879,TRUE
94598,Tehran_VOR-DME_IR,TRN,Tehran,vor-dme,115300,35.6969986,51.28379822,3987,IR,4.028,BOTH,HIGH,OIII,High,5168,large_airport,Mehrabad International Airport,35.68920135,51.31340027,3962,AS,IR,IR-23,Tehran,yes,OIII,THR,NA,NA,NA,NA,large_airport,Other,35.6969986,51.28379822,128.36084677461767,FALSE
94599,Trang_VOR-DME_TH,TRN,Trang,vor-dme,116600,7.50894022,99.62599945,67,TH,-0.26,BOTH,HIGH,VTST,High,26677,medium_airport,Trang Airport,7.50874,99.6166,67,AS,TH,TH-92,Trang,yes,VTST,TST,NA,NA,NA,NA,medium_airport,Other,7.50894022,99.62599945,179.43140962298986,FALSE
94600,Turnberry_VOR-DME_GB,TRN,Turnberry,vor-dme,117500,55.31330109,-4.783889771,600,GB,-4.549,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.31330109,-4.783889771,74.09222388434077,TRUE
94601,Troyes_VOR_FR,TRO,Troyes,vor,116000,48.25120163,3.963140011,859,FR,-0.306,BOTH,HIGH,LFQB,High,4193,medium_airport,Troyes-Barberey Airport,48.322102,4.0167,388,EU,FR,FR-GES,Troyes/Barberey,no,LFQB,NA,NA,NA,NA,NA,medium_airport,Other,48.25120163,3.963140011,81.53721143284854,FALSE
94602,Tromso_VOR-DME_NO,TRO,Tromso,vor-dme,113800,69.70279694,18.99679947,545,NO,6.17,RNAV,HIGH,ENTC,High,2599,large_airport,"Tromsø Airport, Langnes",69.683296,18.9189,31,EU,NO,NO-54,Tromsø,yes,ENTC,TOS,NA,NA,NA,NA,large_airport,Other,69.70279694,18.99679947,100.8505836611034,FALSE
94603,Joday_NDB_LY,TRO,Joday,ndb,328,32.79579926,12.8277998,NA,LY,1.272,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.79579926,12.8277998,90.07226814702177,FALSE
94604,Corrientes_NDB_PE,TRO,Corrientes,ndb,325,-3.799720049,-75.03970337,427,PE,-3.225,BOTH,LOW,SPDR,High,6206,small_airport,Trompeteros Airport,-3.806010008,-75.03929901,427,SA,PE,PE-LOR,Corrientes,no,SPDR,TDP,NA,NA,NA,NA,small_airport,Small,-3.799720049,-75.03970337,42.7535941699708,FALSE
94605,Trapani_VORTAC_IT,TRP,Trapani,vortac,108800,37.89599991,12.51319981,128,IT,1.388,RNAV,HIGH,LICT,High,4324,medium_airport,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,25,EU,IT,IT-82,Trapani (TP),yes,LICT,TPS,TP01,NA,NA,NA,medium_airport,Other,37.89599991,12.51319981,89.55580886577363,FALSE
94606,Tarapoa_NDB_EC,TRP,Tarapoa,ndb,328,-0.131389007,-76.3246994,814,EC,-3.116,LO,MEDIUM,SETR,High,6085,medium_airport,Tarapoa Airport,-0.122956,-76.33779907,814,SA,EC,EC-U,Tarapoa,no,SETR,TPC,NA,NA,NA,NA,medium_airport,Other,-0.131389007,-76.3246994,39.045084983286976,FALSE
94607,Trapani_NDB_IT,TRP,Trapani,ndb,318,37.91429901,12.49300003,NA,IT,1.387,BOTH,LOW,LICT,High,4324,medium_airport,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,25,EU,IT,IT-82,Trapani (TP),yes,LICT,TPS,TP01,NA,NA,NA,medium_airport,Other,37.91429901,12.49300003,89.53540557655245,FALSE
94608,Reengus_Asovo_NDB_IN,TRR,Reengus/Asovo,ndb,266,27.36680031,75.56559753,NA,IN,0.304,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.36680031,75.56559753,153.03824057208251,FALSE
94610,Trosa_VOR-DME_SE,TRS,Trosa,vor-dme,114300,58.93790054,17.50219917,213,SE,3.591,RNAV,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.93790054,17.50219917,96.6378302529514,FALSE
94612,Trent_VOR-DME_DE,TRT,Trent,vor-dme,108450,54.51100159,13.2493,41,DE,2.137,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.51100159,13.2493,91.62465025581318,FALSE
94613,Trat_NDB-DME_TH,TRT,Trat,ndb-dme,384,12.27449989,102.314003,105,TH,-0.259,BOTH,MEDIUM,VTBO,High,26643,medium_airport,Trat Airport,12.2746,102.319,105,AS,TH,TH-23,Laem Ngop,yes,VTBO,TDX,NA,NA,NA,NA,medium_airport,Other,12.27449989,102.314003,181.31753120441667,FALSE
94614,Trujillo_VOR-DME_PE,TRU,Trujillo,vor-dme,116300,-8.087220192,-79.11219788,100,PE,0.276,BOTH,HIGH,SPRU,High,6235,medium_airport,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.081410408,-79.1088028,106,SA,PE,PE-LAL,Trujillo,yes,SPRU,TRU,NA,NA,NA,NA,medium_airport,Other,-8.087220192,-79.11219788,47.040220986651306,FALSE
94615,Trundon_NDB_SE,TRU,Trundon,ndb,421,65.38729858,21.77029991,NA,SE,6.575,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.38729858,21.77029991,102.2939801496707,FALSE
94616,Trenton_NDB_US,TRX,Trenton,ndb,400,40.08029938,-93.59300232,758,US,2.058,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.08029938,-93.59300232,16.59761085776099,FALSE
94617,Trzebnica_VOR-DME_PL,TRZ,Trzebnica,vor-dme,113600,51.30820084,17.11429977,787,PL,3.114,BOTH,HIGH,EPWR,High,2638,medium_airport,Copernicus Wrocław Airport,51.102699,16.885799,404,EU,PL,PL-DS,Wrocław,yes,EPWR,WRO,NA,NA,NA,NA,medium_airport,Other,51.30820084,17.11429977,94.96437879523106,FALSE
94618,Termez_VOR-DME_UZ,TRZ,Termez,vor-dme,113400,37.28499985,67.30670166,1026,UZ,3.337,BOTH,HIGH,UTST,High,26391,medium_airport,Termez Airport,37.287261,67.311869,1027,AS,UZ,UZ-SU,Termez,yes,UTST,TMJ,NA,NA,NA,NA,medium_airport,Other,37.28499985,67.30670166,144.35271688994084,FALSE
94619,Timmins_NDB_CA,TS,Timmins,ndb,212,48.56529999,-81.45249939,NA,CA,-10.467,BOTH,MEDIUM,CYTS,High,1925,medium_airport,Timmins/Victor M. Power,48.56969833,-81.37670136,967,NA,CA,CA-ON,Timmins,yes,CYTS,YTS,NA,NA,NA,NA,medium_airport,Other,48.56529999,-81.45249939,10.619623975913944,FALSE
94620,Toulouse_NDB_FR,TS,Toulouse,ndb,423,43.50730133,1.486780047,844,FR,-0.537,BOTH,LOW,LFBO,High,4070,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,499,EU,FR,FR-OCC,Toulouse/Blagnac,yes,LFBO,TLS,NA,NA,NA,NA,large_airport,Other,43.50730133,1.486780047,78.65830700167588,FALSE
94621,Tokushima_NDB_JP,TS,Tokushima,ndb,333,34.12810135,134.6060028,26,JP,-6.535,BOTH,MEDIUM,RJOS,High,5600,medium_airport,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132801,134.606995,26,AS,JP,JP-36,Tokushima,yes,RJOS,TKS,NA,NA,NA,NA,medium_airport,Other,34.12810135,134.6060028,211.69685422678506,FALSE
94622,Turkestan_NDB_KZ,TS,Turkestan,ndb,415,43.29999924,68.36669922,NA,KZ,5.465,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.29999924,68.36669922,145.469939682717,FALSE
94623,Zadonsk_NDB_RU,TS,Zadonsk,ndb,360,52.38330078,38.93330002,NA,RU,8.36,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.38330078,38.93330002,116.75055710749959,FALSE
94624,Tarko-Sale_NDB_RU,TS,Tarko-Sale,ndb,310,64.90000153,77.78330231,NA,RU,18.52,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.90000153,77.78330231,156.98700829905417,FALSE
94625,Tunis_NDB_TN,TS,Tunis,ndb,325,36.93980026,10.25119972,19,TN,1.132,TERMINAL,MEDIUM,DTTA,High,2133,large_airport,Tunis Carthage International Airport,36.851002,10.2272,22,AF,TN,TN-11,Tunis,yes,DTTA,TUN,NA,NA,NA,NA,large_airport,Other,36.93980026,10.25119972,87.31026866563644,FALSE
94626,Tokushima_VORTAC_JP,TSC,Tokushima,vortac,114900,34.13000107,134.6100006,46,JP,-6.536,BOTH,HIGH,RJOS,High,5600,medium_airport,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132801,134.606995,26,AS,JP,JP-36,Tokushima,yes,RJOS,TKS,NA,NA,NA,NA,medium_airport,Other,34.13000107,134.6100006,211.70080813072747,FALSE
94627,Salamanca_TACAN_ES,TSC,Salamanca,tacan,113300,40.9552002,-5.50248003,2595,ES,-2.537,BOTH,HIGH,LESA,High,4033,medium_airport,Salamanca Airport,40.952099,-5.50199,2595,EU,ES,ES-CL,Salamanca,yes,LESA,SLM,NA,NA,NA,NA,medium_airport,Other,40.9552002,-5.50248003,71.56373065501501,FALSE
94628,Tshikondeni_NDB_ZA,TSH,Tshikondeni,ndb,253,-22.50919914,30.94919968,NA,ZA,-13.439,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.50919914,30.94919968,124.22951262651998,FALSE
94629,Thessaloniki_VOR-DME_GR,TSL,Thessaloniki,vor-dme,112100,40.45690155,22.99110031,665,GR,3.247,BOTH,HIGH,LGTS,High,4293,large_airport,Thessaloniki Macedonia International Airport,40.5196991,22.97089958,22,EU,GR,GR-B,Thessaloniki,yes,LGTS,SKG,NA,NA,NA,NA,large_airport,Other,40.45690155,22.99110031,100.04000410291592,FALSE
94630,Tansonnhat_VOR-DME_VN,TSN,Tansonnhat,vor-dme,116700,10.81639957,106.6460037,52,VN,-0.132,BOTH,HIGH,VVTS,High,26708,large_airport,Tan Son Nhat International Airport,10.8188,106.652,33,AS,VN,VN-SE,Ho Chi Minh City,yes,VVTS,SGN,NA,NA,NA,NA,large_airport,Other,10.81639957,106.6460037,185.8184656606053,FALSE
94631,Malelane_NDB_ZA,TSO,Malelane,ndb,450,-25.44029999,31.674999239999998,NA,ZA,-17.581,BOTH,MEDIUM,FAMN,High,2813,medium_airport,Riverside Airport,-25.43000031,31.57670021,1024,AF,ZA,ZA-MP,Malelane,no,FAMN,LLE,NA,NA,NA,NA,medium_airport,Other,-25.44029999,31.674999239999998,126.3284520261804,FALSE
94632,Tolson_NDB_US,TSO,Tolson,ndb,395,40.56259918,-81.07759857,1184,US,-8.123,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.56259918,-81.07759857,4.366645323213775,FALSE
94633,Timisoara_NDB_RO,TSR,Timisoara,ndb,408,45.81800079,21.30540085,314,RO,3.393,BOTH,MEDIUM,LRTR,High,4488,medium_airport,Timişoara Traian Vuia Airport,45.80989838,21.33790016,348,EU,RO,RO-TM,Timişoara,yes,LRTR,TSR,NA,NA,NA,NA,medium_airport,Other,45.81800079,21.30540085,98.58482288887562,FALSE
94634,Truscott_NDB_AU,TST,Truscott,ndb,359,-14.08969975,126.387001,NA,AU,2.551,BOTH,MEDIUM,YTST,High,27162,small_airport,Truscott-Mungalalu Airport,-14.08969975,126.3809967,181,OC,AU,AU-WA,Anjo Peninsula,no,YTST,TTX,NA,NA,NA,NA,small_airport,Small,-14.08969975,126.387001,210.2140691798942,FALSE
94635,Toussus_VOR_FR,TSU,Toussus,vor,108250,48.75370026,2.10236001,547,FR,-1.091,BOTH,HIGH,LFPN,High,4188,medium_airport,Toussus-le-Noble Airport,48.7519,2.10619,538,EU,FR,FR-IDF,Toussus-le-Noble,no,LFPN,TNF,NA,NA,NA,NA,medium_airport,Other,48.75370026,2.10236001,79.74945794361592,FALSE
94636,Santan_NDB_ID,TT,Santan,ndb,210,-0.067111999,117.4499969,121,ID,1.049,BOTH,MEDIUM,WALT,High,26764,small_airport,Tanjung Santan Airport,-0.092973001,117.4530029,121,AS,ID,ID-KI,Santan-Borneo Island,no,WALT,TSX,NA,NA,NA,NA,small_airport,Small,-0.067111999,117.4499969,198.3535985597101,FALSE
94637,Trenn_NDB_US,TT,Trenn,ndb,369,40.21260071,-74.89920044,137,US,-12.289,TERMINAL,LOW,KTTN,High,3929,medium_airport,Trenton Mercer Airport,40.27669907,-74.81349945,213,NA,US,US-NJ,Trenton,yes,KTTN,TTN,TTN,NA,NA,NA,medium_airport,Other,40.21260071,-74.89920044,2.504761550026806,FALSE
94638,Leeco_NDB_US,TT,Leeco,ndb,406,35.49729919,-79.13990021,330,US,-8.189,BOTH,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49729919,-79.13990021,4.006249295450632,FALSE
94639,Stutt_NDB_US,TT,Stutt,ndb,338,34.50579834,-91.58159637,196,US,1.067,TERMINAL,LOW,KSGT,High,21064,small_airport,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,224,NA,US,US-AR,Stuttgart,no,KSGT,SGT,SGT,NA,NA,NA,small_airport,Small,34.50579834,-91.58159637,15.196069526958011,FALSE
94640,Toyota_VOR-DME_JP,TTE,Toyota,vor-dme,117200,34.19070053,131.0160065,2234,JP,-6.588,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.19070053,131.0160065,208.1063604754748,TRUE
94641,Tule_VOR-DME_US,TTE,Tule,vor-dme,109200,35.9131012,-119.0210037,580,US,13.422,LO,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9131012,-119.0210037,42.09073046546608,FALSE
94642,Terre_Haute_VORTAC_US,TTH,Terre Haute,vortac,115300,39.48899841,-87.24900055,610,US,-2.567,BOTH,HIGH,KHUF,High,3597,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589,NA,US,US-IN,Terre Haute,no,KHUF,HUF,HUF,NA,NA,NA,medium_airport,Other,39.48899841,-87.24900055,10.228660080049043,FALSE
